canon_id,Link Score,union_name,union_city,union_state
542013,3.8947647e-08,northeast regional council of carpenters-n/a,philadelphia,pa
,,northeast regional council of carpenters-n/a,,
506325,0.009679425,northeastern pennsylvania security officers assoc-1,philadelphia,pa
31618,0.0099501,northern ca district council of laborers,pleasanton,ca
35872,1.0,northern ca district council of laborers & laborers local 261 261,pleasanton/san francisco,ca
22527,0.99998975,northern ca district council of laborers / laborers local 270 270,pleasanton,ca
39316,0.99998164,northern ca district council of laborers / laborers' local 73 73,pleasanton,ca
39316,0.99989635,northern ca district council of laborers / local 73 73,pleasanton,ca
42113,0.0059849033,northern ca district council of laborers 324,pleasanton,ca
39316,0.5620013,northern ca district council of laborers 73,pleasanton / stockton,ca
39316,0.013324271,northern ca district council of laborers local 73,pleasanton,ca
22527,0.024866115,northern ca district council of laborers-270,pleasanton,ca
39316,0.013324271,northern ca district council of laborers-73,pleasanton,ca
39316,0.5620013,northern ca district council of laborers-73,pleasanton/stockton,ca
39316,0.9999989,northern ca district council of laborers/local 73 73,pleasanton / stockton,ca
31618,0.039470367,northern calif. district council of laborers,pleasanton,ca
35872,0.9999914,northern calif. district council of laborers & laborers' local 261 261,pleasanton,ca
42113,0.9999402,northern calif. district council of laborers / laborers local 324 324,pleasanton,ca
515300,0.999995,northern calif. district council of laborers / laborers local 67 67,pleasanton,ca
39316,0.9999655,northern calif. district council of laborers / laborers local 73 73,pleasanton,ca
39218,1.0,northern calif. district council of laborers / laborers' local 304-304,hayward,ca
42113,0.9999402,northern calif. district council of laborers / laborers' local 324-324,pleasanton,ca
35872,0.041918766,northern calif. district council of laborers 261,pleasanton,ca
22527,0.013532596,northern calif. district council of laborers 270,pleasanton,ca
31618,0.0034638941,northern calif. district council of laborers 324,pleasanton,ca
515300,0.7614039,northern calif. district council of laborers 67,pleasanton / oakland,ca
40391,0.30226305,northern calif. district council of laborers-886,pleasanton,ca
39218,0.9999955,northern calif. district council of laborers/laborers local 304 304,pleasanton,ca
42113,0.9999402,northern calif. district council of laborers/laborers local 324 324,pleasanton,ca
70255,0.9999895,northern california carpenters regional council,oakland,ca
70255,0.9999895,northern california carpenters regional council n/a,oakland,ca
70255,0.9906123,northern california carpenters regional council-751,oakland,ca
31618,1.0,northern california district council of laborers,pleasanton,ca
31618,1.0,northern california district council of laborers  324,pleasanton,ca
35263,1.0,northern california district council of laborers / laborers' local 1130 1130,modesto,ca
39316,1.0,northern california district council of laborers / laborers' local 73 73,stockton,ca
39316,1.0,northern california district council of laborers / laborers' local 73 73,stocton,ca
40391,0.99999994,northern california district council of laborers / laborers' local 886 886,pleasanton,ca
31618,1.0,northern california district council of laborers / laborers-270,pleasanton/san jose,ca
22527,0.9999969,northern california district council of laborers / local 270 270,pleasanton,ca
515300,1.0,northern california district council of laborers / local 67 67,oakland,ca
31618,1.0,northern california district council of laborers 261,pleasanton,ca
31618,1.0,northern california district council of laborers 270,pleasanton,ca
31618,1.0,northern california district council of laborers 294,pleasanton,ca
31618,1.0,northern california district council of laborers 324,pleasanton,ca
31618,1.0,northern california district council of laborers 67,pleasanton,ca
31618,0.99764097,northern california district council of laborers 73/270/294/304/324,pleasanton,ca
31618,1.0,northern california district council of laborers 886,pleasanton,ca
35724,1.0,northern california district council of laborers local 294 294,fresno,ca
31618,0.99999994,northern california district council of laborers of the liuna-73,pleasanton,ca
42740,0.9999993,northern california district council of laborers-185,sacramento,ca
31618,1.0,northern california district council of laborers-261,pleasanton,ca
35872,0.99999243,northern california district council of laborers-261,san francisco,ca
31618,1.0,northern california district council of laborers-270,pleasanton,ca
31618,1.0,northern california district council of laborers-270,pleasanton/san jose,ca
35724,0.9999955,northern california district council of laborers-294,fresno,ca
31618,1.0,northern california district council of laborers-304,pleasanton,ca
31618,1.0,northern california district council of laborers-324,pleasanton,ca
515300,0.9999858,northern california district council of laborers-67,oakland,ca
31618,1.0,northern california district council of laborers-n/a,pleasanton,ca
35872,0.9999996,northern california district council of laborers/laborers local 261 261,pleasanton,ca
22527,0.99999875,northern california district council of laborers/laborers local 270 270,pleasanton,ca
31618,0.99999994,northern california district council of laborers/laborers'-261,pleasanton/san francisco,ca
31618,1.0,northern california district council of laborers/laborers'-73,pleasanton,ca
35872,1.0,northern california district council of laborers/local 261 261,san francisco,ca
35724,1.0,northern california district council of laborers/local 294 294,fresno,ca
39218,1.0,northern california district council of laborers/local 304 304,hayward,ca
42113,0.999987,northern california district council of laborers/local 324 324,pleasanton,ca
31618,0.99985623,northern california district council of laborers/local304 304,pleasanton,ca
31618,0.9998326,northern california laborers-304,haywood,ca
21486,0.9690578,"northern california warehouse council, ibt-ilwu-853/6",oakland,ca
530363,0.9181423,northwest carpenters' union 2197,portland,or
530363,0.98046833,northwest regional council of carpenters oregon district council local,portland,or
526895,4.4025477e-13,norwin school bus drivers association local,jeanette,pa
526895,1.4847671e-12,norwin school bus drivers association-,irwin,pa
,,norwin school bus drivers association-,,
508909,0.00019628368,npha-usw  1969,new lenox,il
,,npw -1931,valley stream,ny
543087,0.89786226,npw/cpwu-30,hillside,il
3180,0.45423156,npw/opea local 18,hillside,il
3180,0.45423156,npw/opea-18,hillside,il
3180,0.8146018,npw/pwu-18,hillside,il
517818,0.90416425,npwu-707,mentor,oh
517818,1.0,npwu-707,oak brook,il
,,npwucv-,oak brook,il
,,nrcc / oregon district council-n/a,,
544525,3.6616028e-05,nrcc local 252,edison,nj
544505,0.72479135,nrcc local 255,mullica township,nj
12429,0.0015510854,nrcc local 825,edison,nj
,,nrcc local n/a,edison,nj
544525,3.6616028e-05,nrcc-252,edison,nj
544504,0.00069728476,nrcc-253,hackensack,nj
544505,0.72479135,nrcc-255,mullica township,nj
,,nrcc-290,,
,,nrcc-n/a,edison,nj
,,nrcc-n/a,iselin,nj
,,nrcc-n/a,murray hill,nj
544873,1.0,nteu  278,orlando,fl
503557,0.20170893,nteu chapter 141,limestone,me
503181,0.0062420345,nteu chapter 150-n/a,rincon,ga
,,nteu local n/a,atlanta,ga
518026,1.0,nteu-242,chicago,il
543248,1.0,nteu-295,san francisco,ca
545670,2.865233e-07,nteu-national office,washington,dc
,,ntniu/ntnow -,desplaines,il
530166,8.052924e-15,nuclear power plant security officers of america  1,glassboro,nj
,,nuhhce 1199c,philadelphia,pa
,,nuhhce 1199j,newark,nj
546540,2.0325401e-10,nuhhce afscme afl-cio 1199c,philadelphia,pa
546540,1.861975e-10,nuhhce afscme afl-cio 1199j,philadelphia,pa
546540,2.7183669e-09,nuhhce afscme afl-cio district 1199c,philadelphia,pa
546540,2.511079e-09,nuhhce afscme afl-cio district 1199j,philadelphia,pa
546540,2.0325401e-10,nuhhce afscme afl-cio-1199c,philadelphia,pa
546540,1.861975e-10,nuhhce afscme afl-cio-1199j,philadelphia,pa
,,nuhhce disrict 1199c,philadelphia,pa
543621,1.08015965e-19,nuhhce district 11199c,philadelphia,pa
543621,2.4955434e-19,nuhhce district 1199c,phiiladelphia,pa
543621,3.4123333e-19,nuhhce district 1199c,philadelphia,pa
543621,3.4123333e-19,nuhhce district 1199c,philadlephia,pa
543621,6.174885e-20,nuhhce district 199c,philadelphia,pa
33198,3.6158758e-07,nuhhce local 1199,albuquerque,nm
,,nuhhce-,philadelphia,pa
33198,3.6158758e-07,nuhhce-1199,albuquerque,nm
4930,0.009854414,nuhhce-1199 nm,albuquerque,nm
,,nuhhce-1199c,philadelphia,pa
,,nuhhce-1199cq,philadelphia,pa
,,nuhhce-1199j,newark,nj
,,nuhhce-1199nm,albuquerque,nm
543621,3.4123333e-19,nuhhce-district 1199c,philadelphia,pa
,,nuhhce-unop,philadelphia,pa
546458,1.2859736e-16,nuhhce/afscme afl-cio-1199j,newark,nj
33198,1.391191e-10,nuhhe district 1199,albuquerque,nm
33198,1.8422002e-09,nuhhe-1199,albuquerque,nm
546540,6.567379e-11,nuhhe-district 1199c/afscme/afl-cio-,philadelphia,pa
,,nuhw,emeryville,ca
,,nuhw -n/a,emeryville,ca
,,nuhw local n/a,emeryville,ca
,,nuhw local n/a,glendale,ca
,,nuhw n/a,emeryville,ca
,,nuhw-n/a,emeryville,ca
,,nuhw-n/a,emmeryville,ca
,,nuhw-n/a,glendale,ca
,,nuhw-n/a,oakland,ca
,,nuhw-n/a,orange,ca
,,nuhw-n/a,,
20555,9.848602e-06,nuhw/ iam&aw 218,melvindale,mi
543390,1.8561524e-12,nurses association of temple university/ pasnap,conshohocken,pa
513742,0.004893735,"nurses chapter of the new haven federation of teachers, aft-connecticut, aft 933n",rocky hill,ct
15681,0.006777807,nwrc of smart  103,helena,mt
,,nwseo-,,
,,nwseo-n/a,bradenton,fl
542868,0.00032200947,"ny nj regional  joint board, workers united 132",new york,ny
13699,0.8898713,ny nj regional joint board 1733,new york,ny
23033,0.98962516,ny nj regional joint board 1932,new york,ny
542868,0.0025595834,ny nj regional joint board 25,new york,ny
542868,1.5654814e-05,ny nj regional joint board 250c,new york,ny
542868,5.2426392e-05,ny nj regional joint board 340a,new york,ny
47433,0.8831344,"ny nj regional joint board, workers united  63",new york,ny
4484,0.1940574,"ny nj regional joint board, workers united 1166/132",new york,ny
543276,0.9746394,"ny nj regional joint board, workers united 124",new york,ny
43996,0.17404267,"ny nj regional joint board, workers united 25",new york,ny
38043,0.9898398,"ny nj regional joint board, workers united 340",new york,ny
49236,0.008157029,"ny nj regional joint board, workers united 8",new york,ny
542868,0.00016484666,"ny nj regional joint board, workers united a/w seiu 132",new york,ny
43996,0.698604,"ny nj regional joint board, workers united a/w seiu 25",new york,ny
38043,0.996345,"ny nj regional joint board, workers united a/w seiu 340",new york,ny
48568,0.99838763,"ny nj regional joint board, workers united a/w seiu 506",new york,ny
46061,0.9982462,"ny nj regional joint board, workers united a/w seiu 630",new york,ny
43945,0.9628093,ny-nj joint board - workers united-158,new york,ny
542868,0.36133736,ny-nj regional joint board,new york,ny
542868,5.6740497e-05,ny-nj regional joint board - workers united a/w seiu-340a,new york,ny
17050,1.6531214e-05,ny-nj regional joint board - workers united-132,newark,nj
50710,3.0931424e-05,ny-nj regional joint board - workers united-25,newark,nj
542868,6.2702224e-05,ny-nj regional joint board - workers united-340a,new york,ny
50710,1.7376062e-05,ny-nj regional joint board - workers united-63,newark,nj
542868,0.0004672034,ny-nj regional joint board 132,new york,ny
542868,5.2426392e-05,ny-nj regional joint board 340a,new york,ny
43945,0.93910813,ny-nj regional joint board workers united local 158,new york,ny
542868,0.00032200947,"ny-nj regional joint board, workers united 132",new york,ny
59598,0.9993148,"ny-nj regional joint board, workers united 1528",new york,ny
29433,0.6902407,"ny-nj regional joint board, workers united 169",new york,ny
23033,0.9998961,"ny-nj regional joint board, workers united 1932",new york,ny
